votes,playerID,yearID,votedBy,ballots,needed,inducted,category,needed_note
NA,kellyki01,1945,Old Timers,NA,NA,Y,Player,NA
NA,kellyto01,2010,Veterans - Managers and Umpires,16,12,N,Manager,<3 votes
1,keltnke01,1958,BBWAA,266,200,N,Player,NA
1,keltnke01,1960,BBWAA,269,202,N,Player,NA
NA,keltnke01,1985,Veterans,NA,NA,N,Player,NA
NA,keltnke01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,keltnke01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,keltnke01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
2,kendaja01,2016,BBWAA,440,330,N,Player,NA
NA,kennebr01,1979,Veterans,NA,NA,N,Player,NA
NA,kennebr01,1982,Veterans,NA,NA,N,Player,NA
0,kennejo03,1980,BBWAA,385,289,N,Player,NA
1,kennete02,1997,BBWAA,473,353,N,Player,NA
87,kentje01,2014,BBWAA,571,429,N,Player,NA
77,kentje01,2015,BBWAA,549,412,N,Player,NA
73,kentje01,2016,BBWAA,440,330,N,Player,NA
74,kentje01,2017,BBWAA,442,332,N,Player,NA
61,kentje01,2018,BBWAA,422,317,N,Player,NA
77,kentje01,2019,BBWAA,425,319,N,Player,NA
109,kentje01,2020,BBWAA,397,298,N,Player,NA
130,kentje01,2021,BBWAA,401,301,N,Player,NA
129,kentje01,2022,BBWAA,394,296,N,Player,NA
181,kentje01,2023,BBWAA,389,292,N,Player,NA
1,kerrdi01,1937,BBWAA,201,151,N,Player,NA
3,kerrdi01,1938,BBWAA,262,197,N,Player,NA
5,kerrdi01,1939,BBWAA,274,206,N,Player,NA
1,kerrdi01,1942,BBWAA,233,175,N,Player,NA
1,kerrdi01,1945,BBWAA,247,186,N,Player,NA
1,kerrdi01,1949,BBWAA,153,115,N,Player,NA
3,kerrdi01,1951,BBWAA,226,170,N,Player,NA
9,kerrdi01,1952,BBWAA,234,176,N,Player,NA
13,kerrdi01,1953,BBWAA,264,198,N,Player,NA
NA,kerrdi01,1953,Veterans,NA,NA,N,Player,NA
13,kerrdi01,1954,BBWAA,252,189,N,Player,NA
25,kerrdi01,1955,BBWAA,251,189,N,Player,NA
NA,kerrdi01,1955,Veterans,NA,NA,N,Player,NA
2,kessido01,1985,BBWAA,395,297,N,Player,NA
NA,kessido01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,kessido01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,kessido01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
3,keyji01,2004,BBWAA,506,380,N,Player,NA
7,kileda01,2003,BBWAA,496,372,N,Player,NA
1,killebi01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
239,killeha01,1981,BBWAA,401,301,N,Player,NA
246,killeha01,1982,BBWAA,415,312,N,Player,NA
269,killeha01,1983,BBWAA,374,281,N,Player,NA
335,killeha01,1984,BBWAA,403,303,Y,Player,NA
1,kilroma01,1936,Veterans,78,59,N,Player,NA
3,kindeel01,1964,BBWAA,201,151,N,Player,NA
3,kinerra01,1960,BBWAA,269,202,N,Player,NA
5,kinerra01,1962,BBWAA,160,120,N,Player,NA
31,kinerra01,1964,BBWAA,201,151,N,Player,NA
3,kinerra01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
74,kinerra01,1966,BBWAA,302,227,N,Player,NA
124,kinerra01,1967,BBWAA,292,219,N,Player,NA
41,kinerra01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
118,kinerra01,1968,BBWAA,283,213,N,Player,NA
137,kinerra01,1969,BBWAA,340,255,N,Player,NA
167,kinerra01,1970,BBWAA,300,225,N,Player,NA
212,kinerra01,1971,BBWAA,360,270,N,Player,NA
235,kinerra01,1972,BBWAA,396,297,N,Player,NA
235,kinerra01,1973,BBWAA,380,285,N,Player,NA
215,kinerra01,1974,BBWAA,365,274,N,Player,NA
273,kinerra01,1975,BBWAA,362,272,Y,Player,NA
3,kingmda01,1992,BBWAA,430,323,N,Player,NA
0,kisonbr01,1991,BBWAA,443,333,N,Player,NA
3,kleinch01,1948,BBWAA,121,91,N,Player,NA
9,kleinch01,1949,BBWAA,153,115,N,Player,NA
14,kleinch01,1950,BBWAA,168,126,N,Player,NA
15,kleinch01,1951,BBWAA,226,170,N,Player,NA
19,kleinch01,1952,BBWAA,234,176,N,Player,NA
11,kleinch01,1954,BBWAA,252,189,N,Player,NA
25,kleinch01,1955,BBWAA,251,189,N,Player,NA
44,kleinch01,1956,BBWAA,193,145,N,Player,NA
36,kleinch01,1958,BBWAA,266,200,N,Player,NA
37,kleinch01,1960,BBWAA,269,202,N,Player,NA
18,kleinch01,1962,BBWAA,160,120,N,Player,NA
56,kleinch01,1964,BBWAA,201,151,N,Player,NA
18,kleinch01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
NA,kleinch01,1968,Veterans,NA,NA,N,Player,NA
NA,kleinch01,1970,Veterans,NA,NA,N,Player,NA
NA,kleinch01,1975,Veterans,NA,NA,N,Player,NA
NA,kleinch01,1976,Veterans,NA,NA,N,Player,NA
NA,kleinch01,1977,Veterans,NA,NA,N,Player,NA
NA,kleinch01,1978,Veterans,NA,NA,N,Player,NA
NA,kleinch01,1979,Veterans,NA,NA,N,Player,At least 1 vote
NA,kleinch01,1980,Veterans,NA,NA,Y,Player,NA
NA,klembi99,1953,Veterans,NA,NA,Y,Umpire,NA
0,kleskry01,2013,BBWAA,569,427,N,Player,NA
8,klingjo01,1936,BBWAA,226,170,N,Player,NA
20,klingjo01,1937,BBWAA,201,151,N,Player,NA
26,klingjo01,1938,BBWAA,262,197,N,Player,NA
14,klingjo01,1939,BBWAA,274,206,N,Player,NA
15,klingjo01,1942,BBWAA,233,175,N,Player,NA
12,klingjo01,1945,BBWAA,247,186,N,Player,NA
20,klingjo01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
2,klingjo01,1948,BBWAA,121,91,N,Player,NA
1,klingjo01,1953,BBWAA,264,198,N,Player,NA
NA,klingjo01,1953,Veterans,NA,NA,N,Player,NA
NA,klingjo01,1955,Veterans,NA,NA,N,Player,NA
NA,klingjo01,1961,Veterans,NA,NA,N,Player,Finalist
NA,klingjo01,1962,Veterans,NA,NA,N,Player,Preliminary poll
NA,klingjo01,1963,Veterans,NA,NA,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,klingjo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,klingjo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,klingjo01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
9,kluszte01,1967,BBWAA,292,219,N,Player,NA
14,kluszte01,1968,BBWAA,283,213,N,Player,NA
11,kluszte01,1969,BBWAA,340,255,N,Player,NA
8,kluszte01,1970,BBWAA,300,225,N,Player,NA
9,kluszte01,1971,BBWAA,360,270,N,Player,NA
10,kluszte01,1972,BBWAA,396,297,N,Player,NA
14,kluszte01,1973,BBWAA,380,285,N,Player,NA
28,kluszte01,1974,BBWAA,365,274,N,Player,NA
33,kluszte01,1975,BBWAA,362,272,N,Player,NA
50,kluszte01,1976,BBWAA,388,291,N,Player,NA
55,kluszte01,1977,BBWAA,383,288,N,Player,NA
51,kluszte01,1978,BBWAA,379,285,N,Player,NA
58,kluszte01,1979,BBWAA,432,324,N,Player,NA
50,kluszte01,1980,BBWAA,385,289,N,Player,NA
56,kluszte01,1981,BBWAA,401,301,N,Player,NA
4,kluszte01,2003,Veterans - Players,81,61,N,Player,NA
NA,kluszte01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,kluszte01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,kluszte01,2009,Veterans - 1943 and Later,NA,NA,Y,Player,Preliminary poll
1,knabeot01,1939,BBWAA,274,206,N,Player,NA
1,knabeot01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
0,kneppbo01,1996,BBWAA,470,353,N,Player,NA
1,knighra01,1994,BBWAA,456,342,N,Player,NA
1,knoblch01,2008,BBWAA,543,408,N,Player,NA
0,knowlda01,1986,BBWAA,425,319,N,Player,NA
10,konerpa01,2020,BBWAA,397,298,N,Player,NA
4,koosmje01,1991,BBWAA,443,333,N,Player,NA
NA,koosmje01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,koscoan01,1980,BBWAA,385,289,N,Player,NA
344,koufasa01,1972,BBWAA,396,297,Y,Player,NA
0,kraneed01,1985,BBWAA,395,297,N,Player,NA
0,krausle02,1980,BBWAA,385,289,N,Player,NA
1,kremera01,1948,BBWAA,121,91,N,Player,NA
2,kremera01,1958,BBWAA,266,200,N,Player,NA
NA,kremera01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,kremera01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,kremera01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,kressre01,1958,BBWAA,266,200,N,Player,NA
3,kressre01,1960,BBWAA,269,202,N,Player,NA
1,krukjo01,2001,BBWAA,515,387,N,Player,NA
1,krukomi01,1995,BBWAA,460,345,N,Player,NA
57,kuennha01,1977,BBWAA,383,288,N,Player,NA
58,kuennha01,1978,BBWAA,379,285,N,Player,NA
63,kuennha01,1979,BBWAA,432,324,N,Player,NA
83,kuennha01,1980,BBWAA,385,289,N,Player,NA
93,kuennha01,1981,BBWAA,401,301,N,Player,NA
62,kuennha01,1982,BBWAA,415,312,N,Player,NA
77,kuennha01,1983,BBWAA,374,281,N,Player,NA
106,kuennha01,1984,BBWAA,403,303,N,Player,NA
125,kuennha01,1985,BBWAA,395,297,N,Player,NA
144,kuennha01,1986,BBWAA,425,319,N,Player,NA
144,kuennha01,1987,BBWAA,413,310,N,Player,NA
168,kuennha01,1988,BBWAA,427,321,N,Player,NA
115,kuennha01,1989,BBWAA,447,336,N,Player,NA
107,kuennha01,1990,BBWAA,444,333,N,Player,NA
100,kuennha01,1991,BBWAA,443,333,N,Player,NA
NA,kuennha01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,kuennha01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,kuennha01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,kuheljo01,1956,BBWAA,193,145,N,Player,NA
NA,kuheljo01,1982,Veterans,NA,NA,N,Player,NA
NA,kuheljo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,kuheljo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,kuhnbo99,1997,Veterans,NA,NA,N,Executive,Lost second ballot runoff to Lasorda
NA,kuhnbo99,1998,Veterans,NA,NA,N,Executive,NA
NA,kuhnbo99,1999,Veterans,NA,NA,N,Executive,NA
20,kuhnbo99,2003,Veterans - Contributors,79,60,N,Executive,NA
14,kuhnbo99,2007,Veterans - Contributors,81,61,NA,Executive,NA
10,kuhnbo99,2008,Veterans - Executives,12,9,Y,Executive,NA
1,kuzavbo01,1964,BBWAA,201,151,N,Player,NA
1,lackejo01,2023,BBWAA,389,292,N,Player,NA
146,lajoina01,1936,BBWAA,226,170,N,Player,NA
2,lajoina01,1936,Veterans,78,59,N,Player,NA
168,lajoina01,1937,BBWAA,201,151,Y,Player,NA
NA,landike99,1944,Old Timers,NA,NA,Y,Pioneer/Executive,NA
NA,lanefr99,1983,Veterans,NA,NA,N,Executive,NA
NA,lanefr99,2003,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,lanefr99,2007,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
6,langebi01,1936,Veterans,78,59,N,Player,NA
1,langebi01,1953,BBWAA,264,198,N,Player,NA
NA,langebi01,1953,Veterans,NA,NA,N,Player,NA
NA,langebi01,1955,Veterans,NA,NA,N,Player,NA
0,langsma01,2005,BBWAA,516,387,N,Player,NA
1,lanieha01,1979,BBWAA,432,324,N,Player,NA
0,lankfra01,2010,BBWAA,539,405,N,Player,NA
3,lansfca01,1998,BBWAA,473,355,N,Player,NA
278,larkiba01,2010,BBWAA,539,405,N,Player,NA
361,larkiba01,2011,BBWAA,581,436,N,Player,NA
495,larkiba01,2012,BBWAA,573,430,Y,Player,NA
29,larsedo01,1974,BBWAA,365,274,N,Player,NA
23,larsedo01,1975,BBWAA,362,272,N,Player,NA
47,larsedo01,1976,BBWAA,388,291,N,Player,NA
39,larsedo01,1977,BBWAA,383,288,N,Player,NA
32,larsedo01,1978,BBWAA,379,285,N,Player,NA
53,larsedo01,1979,BBWAA,432,324,N,Player,NA
31,larsedo01,1980,BBWAA,385,289,N,Player,NA
33,larsedo01,1981,BBWAA,401,301,N,Player,NA
32,larsedo01,1982,BBWAA,415,312,N,Player,NA
22,larsedo01,1983,BBWAA,374,281,N,Player,NA
25,larsedo01,1984,BBWAA,403,303,N,Player,NA
32,larsedo01,1985,BBWAA,395,297,N,Player,NA
33,larsedo01,1986,BBWAA,425,319,N,Player,NA
30,larsedo01,1987,BBWAA,413,310,N,Player,NA
31,larsedo01,1988,BBWAA,427,321,N,Player,NA
16,larusto01,2014,Veterans - Expansion Era,16,12,Y,Manager,NA
NA,lasorto01,1997,Veterans,NA,NA,Y,Manager,NA
1,lathaar01,1936,Veterans,78,59,N,Player,NA
1,lathaar01,1938,BBWAA,262,197,N,Player,NA
1,lathaar01,1942,BBWAA,233,175,N,Player,NA
4,lavagco01,1958,BBWAA,266,200,N,Player,NA
2,lavagco01,1960,BBWAA,269,202,N,Player,NA
9,lawve01,1973,BBWAA,380,285,N,Player,NA
5,lawve01,1974,BBWAA,365,274,N,Player,NA
6,lawve01,1975,BBWAA,362,272,N,Player,NA
9,lawve01,1976,BBWAA,388,291,N,Player,NA
5,lawve01,1977,BBWAA,383,288,N,Player,NA
6,lawve01,1978,BBWAA,379,285,N,Player,NA
9,lawve01,1979,BBWAA,432,324,N,Player,NA
NA,lawve01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,lawve01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,lazzeto01,1945,BBWAA,247,186,N,Player,NA
1,lazzeto01,1947,BBWAA,161,121,N,Player,NA
21,lazzeto01,1948,BBWAA,121,91,N,Player,NA
20,lazzeto01,1949,BBWAA,153,115,N,Player,NA
6,lazzeto01,1949,Run Off,187,NA,N,Player,1st
21,lazzeto01,1950,BBWAA,168,126,N,Player,NA
27,lazzeto01,1951,BBWAA,226,170,N,Player,NA
29,lazzeto01,1952,BBWAA,234,176,N,Player,NA
28,lazzeto01,1953,BBWAA,264,198,N,Player,NA
30,lazzeto01,1954,BBWAA,252,189,N,Player,NA
66,lazzeto01,1955,BBWAA,251,189,N,Player,NA
64,lazzeto01,1956,BBWAA,193,145,N,Player,NA
80,lazzeto01,1958,BBWAA,266,200,N,Player,NA
59,lazzeto01,1960,BBWAA,269,202,N,Player,NA
8,lazzeto01,1962,BBWAA,160,120,N,Player,NA
NA,lazzeto01,1963,Veterans,NA,NA,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
NA,lazzeto01,1964,Veterans,NA,NA,N,Player,NA
NA,lazzeto01,1968,Veterans,NA,NA,N,Player,NA
NA,lazzeto01,1977,Veterans,NA,NA,N,Player,NA
NA,lazzeto01,1980,Veterans,NA,NA,N,Player,NA
NA,lazzeto01,1982,Veterans,NA,NA,N,Player,NA
NA,lazzeto01,1984,Veterans,NA,NA,N,Player,NA
NA,lazzeto01,1985,Veterans,NA,NA,N,Player,NA
NA,lazzeto01,1987,Veterans,NA,NA,N,Player,NA
NA,lazzeto01,1988,Veterans,18,14,N,Player,NA
NA,lazzeto01,1989,Veterans,NA,NA,N,Player,NA
NA,lazzeto01,1990,Veterans,14,11,N,Player,Made first cut - from initial list of 25
NA,lazzeto01,1991,Veterans,16,12,Y,Player,NA
2,leachfr01,1958,BBWAA,266,200,N,Player,NA
1,leachfr01,1960,BBWAA,269,202,N,Player,NA
1,leachto01,1937,BBWAA,201,151,N,Player,NA
1,leachto01,1939,BBWAA,274,206,N,Player,NA
NA,leachto01,1953,Veterans,NA,NA,N,Player,NA
NA,leachto01,1955,Veterans,NA,NA,N,Player,NA
3,leebi03,1988,BBWAA,427,321,N,Player,NA
1,leeca01,2018,BBWAA,422,317,N,Player,NA
2,leecl02,2020,BBWAA,397,298,N,Player,NA
0,leede02,2017,BBWAA,442,332,N,Player,NA
1,leevesa01,1937,BBWAA,201,151,N,Player,NA
NA,leevesa01,1980,Veterans,NA,NA,N,Player,NA
NA,leevesa01,1982,Veterans,NA,NA,N,Player,NA
NA,leevesa01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,leevesa01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,leevesa01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,leibrch01,1999,BBWAA,497,373,N,Player,NA
4,leiteal01,2011,BBWAA,581,436,N,Player,NA
24,lemonbo01,1964,BBWAA,201,151,N,Player,NA
3,lemonbo01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
21,lemonbo01,1966,BBWAA,302,227,N,Player,NA
35,lemonbo01,1967,BBWAA,292,219,N,Player,NA
7,lemonbo01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
47,lemonbo01,1968,BBWAA,283,213,N,Player,NA
56,lemonbo01,1969,BBWAA,340,255,N,Player,NA
75,lemonbo01,1970,BBWAA,300,225,N,Player,NA
90,lemonbo01,1971,BBWAA,360,270,N,Player,NA
117,lemonbo01,1972,BBWAA,396,297,N,Player,NA
177,lemonbo01,1973,BBWAA,380,285,N,Player,NA
190,lemonbo01,1974,BBWAA,365,274,N,Player,NA
233,lemonbo01,1975,BBWAA,362,272,N,Player,NA
305,lemonbo01,1976,BBWAA,388,291,Y,Player,NA
1,lemonch01,1996,BBWAA,470,353,N,Player,NA
NA,leonabu99,1972,Negro League,NA,NA,Y,Player,NA
1,leonade01,1992,BBWAA,430,323,N,Player,NA
2,leonadu02,1960,BBWAA,269,202,N,Player,NA
5,leonadu02,1968,BBWAA,283,213,N,Player,NA
4,leonadu02,1969,BBWAA,340,255,N,Player,NA
5,leonadu02,1970,BBWAA,300,225,N,Player,NA
3,leonadu02,1971,BBWAA,360,270,N,Player,NA
5,leonadu02,1972,BBWAA,396,297,N,Player,NA
6,leonadu02,1973,BBWAA,380,285,N,Player,NA
NA,leonadu02,1981,Veterans,NA,NA,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
0,leonaje01,1996,BBWAA,470,353,N,Player,NA
3,lewisdu01,1937,BBWAA,201,151,N,Player,NA
5,lewisdu01,1938,BBWAA,262,197,N,Player,NA
6,lewisdu01,1939,BBWAA,274,206,N,Player,NA
1,lewisdu01,1945,BBWAA,247,186,N,Player,NA
2,lewisdu01,1951,BBWAA,226,170,N,Player,NA
11,lewisdu01,1952,BBWAA,234,176,N,Player,NA
20,lewisdu01,1953,BBWAA,264,198,N,Player,NA
NA,lewisdu01,1953,Veterans,NA,NA,N,Player,NA
20,lewisdu01,1954,BBWAA,252,189,N,Player,NA
34,lewisdu01,1955,BBWAA,251,189,N,Player,NA
NA,lewisdu01,1955,Veterans,NA,NA,N,Player,NA
NA,lewisdu01,1959,Veterans,NA,NA,N,Player,NA
NA,lewisdu01,1961,Veterans,NA,NA,N,Player,Finalist
NA,lewisdu01,1962,Veterans,NA,NA,N,Player,Preliminary poll
NA,lewisdu01,1963,Veterans,NA,NA,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,lewisdu01,1976,Veterans,NA,NA,N,Player,NA
NA,lewisdu01,1980,Veterans,NA,NA,N,Player,NA
NA,lewisdu01,1982,Veterans,NA,NA,N,Player,NA
15,leylaji99,2024,Contemporary Baseball Era Non-Players,16,12,Y,Manager,NA
0,lidgebr01,2018,BBWAA,422,317,N,Player,NA
0,lillyte01,2019,BBWAA,425,319,N,Player,NA
9,linceti01,2022,BBWAA,394,296,N,Player,NA
1,lindsfr01,1949,BBWAA,153,115,N,Player,NA
3,lindsfr01,1956,BBWAA,193,145,N,Player,NA
5,lindsfr01,1958,BBWAA,266,200,N,Player,NA
6,lindsfr01,1960,BBWAA,269,202,N,Player,NA
7,lindsfr01,1962,BBWAA,160,120,N,Player,NA
NA,lindsfr01,1963,Veterans,NA,NA,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
NA,lindsfr01,1974,Veterans,NA,NA,N,Player,NA
NA,lindsfr01,1975,Veterans,NA,NA,N,Player,NA
NA,lindsfr01,1976,Veterans,NA,NA,Y,Player,NA
0,linzyfr01,1980,BBWAA,385,289,N,Player,NA
NA,lloydpo99,1977,Negro League,NA,NA,Y,Player,NA
2,loberha01,1937,BBWAA,201,151,N,Player,NA
1,loberha01,1938,BBWAA,262,197,N,Player,NA
2,loberha01,1939,BBWAA,274,206,N,Player,NA
1,loberha01,1960,BBWAA,269,202,N,Player,NA
0,lockebo01,1981,BBWAA,401,301,N,Player,NA
4,lockmwh01,1966,BBWAA,302,227,N,Player,NA
0,loducpa01,2014,BBWAA,571,429,N,Player,NA
18,loftoke01,2013,BBWAA,569,427,N,Player,NA
78,lolicmi01,1985,BBWAA,395,297,N,Player,NA
86,lolicmi01,1986,BBWAA,425,319,N,Player,NA
84,lolicmi01,1987,BBWAA,413,310,N,Player,NA
109,lolicmi01,1988,BBWAA,427,321,N,Player,NA
47,lolicmi01,1989,BBWAA,447,336,N,Player,NA
27,lolicmi01,1990,BBWAA,444,333,N,Player,NA
33,lolicmi01,1991,BBWAA,443,333,N,Player,NA
45,lolicmi01,1992,BBWAA,430,323,N,Player,NA
43,lolicmi01,1993,BBWAA,423,318,N,Player,NA
23,lolicmi01,1994,BBWAA,456,342,N,Player,NA
26,lolicmi01,1995,BBWAA,460,345,N,Player,NA
33,lolicmi01,1996,BBWAA,470,353,N,Player,NA
34,lolicmi01,1997,BBWAA,473,353,N,Player,NA
39,lolicmi01,1998,BBWAA,473,355,N,Player,NA
26,lolicmi01,1999,BBWAA,497,373,N,Player,NA
13,lolicmi01,2003,Veterans - Players,81,61,N,Player,NA
9,lolicmi01,2005,Veterans - Players,80,60,N,Player,NA
8,lolicmi01,2007,Veterans - Players,84,62,N,Player,NA
NA,lolicmi01,2009,Veterans - 1943 and Later,NA,NA,Y,Player,Preliminary poll
NA,lollash01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,lollash01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,lollash01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
3,lombaer01,1950,BBWAA,168,126,N,Player,NA
3,lombaer01,1951,BBWAA,226,170,N,Player,NA
8,lombaer01,1956,BBWAA,193,145,N,Player,NA
4,lombaer01,1958,BBWAA,266,200,N,Player,NA
6,lombaer01,1960,BBWAA,269,202,N,Player,NA
5,lombaer01,1962,BBWAA,160,120,N,Player,NA
33,lombaer01,1964,BBWAA,201,151,N,Player,NA
9,lombaer01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
34,lombaer01,1966,BBWAA,302,227,N,Player,NA
43,lombaer01,1967,BBWAA,292,219,N,Player,NA
25,lombaer01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
NA,lombaer01,1968,Veterans,NA,NA,N,Player,NA
NA,lombaer01,1973,Veterans,NA,NA,N,Player,NA
NA,lombaer01,1974,Veterans,NA,NA,N,Player,NA
NA,lombaer01,1975,Veterans,NA,NA,N,Player,NA
NA,lombaer01,1976,Veterans,NA,NA,N,Player,NA
NA,lombaer01,1977,Veterans,NA,NA,N,Player,4 or 5 votes
NA,lombaer01,1981,Veterans,NA,NA,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
NA,lombaer01,1984,Veterans,NA,NA,N,Player,Runner-up
NA,lombaer01,1985,Veterans,NA,NA,N,Player,NA
NA,lombaer01,1986,Veterans,NA,NA,Y,Player,NA
3,lonboji01,1985,BBWAA,395,297,N,Player,NA
3,lonboji01,1986,BBWAA,425,319,N,Player,NA
15,longhe01,1936,Veterans,78,59,N,Player,NA
1,longhe01,1937,BBWAA,201,151,N,Player,NA
1,longhe01,1938,BBWAA,262,197,N,Player,NA
1,longhe01,1939,BBWAA,274,206,N,Player,NA
1,longhe01,1945,BBWAA,247,186,N,Player,NA
1,longhe01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
NA,longhe01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,longhe01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
2,lopated01,1968,BBWAA,283,213,N,Player,NA
2,lopated01,1969,BBWAA,340,255,N,Player,NA
1,lopated01,1970,BBWAA,300,225,N,Player,NA
4,lopated01,1971,BBWAA,360,270,N,Player,NA
2,lopated01,1972,BBWAA,396,297,N,Player,NA
NA,lopated01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,lopated01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,lopated01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
2,lopesda01,1993,BBWAA,423,318,N,Player,NA
1,lopezal01,1949,BBWAA,153,115,N,Player,NA
2,lopezal01,1952,BBWAA,234,176,N,Manager,NA
2,lopezal01,1953,BBWAA,264,198,N,Manager,NA
1,lopezal01,1956,BBWAA,193,145,N,Manager,NA
34,lopezal01,1958,BBWAA,266,200,N,Manager,NA
26,lopezal01,1960,BBWAA,269,202,N,Manager,NA
11,lopezal01,1962,BBWAA,160,120,N,Manager,NA
57,lopezal01,1964,BBWAA,201,151,N,Player,NA
34,lopezal01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
109,lopezal01,1966,BBWAA,302,227,N,Manager,NA
114,lopezal01,1967,BBWAA,292,219,N,Player,NA
50,lopezal01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
NA,lopezal01,1968,Veterans,NA,NA,N,Manager,NA
NA,lopezal01,1974,Veterans,NA,NA,N,Manager,NA
NA,lopezal01,1975,Veterans,NA,NA,N,Manager,NA
NA,lopezal01,1976,Veterans,NA,NA,N,Manager,NA
NA,lopezal01,1977,Veterans,NA,NA,Y,Manager,NA
1,lopezja01,2012,BBWAA,573,430,N,Player,NA
1,lowebo01,1936,Veterans,78,59,N,Player,NA
1,lowebo01,1942,BBWAA,233,175,N,Player,NA
2,lowebo01,1945,BBWAA,247,186,N,Player,NA
0,lowede01,2019,BBWAA,425,319,N,Player,NA
0,lowelmi01,2016,BBWAA,440,330,N,Player,NA
1,lowenjo01,1991,BBWAA,443,333,N,Player,NA
2,lucasre01,1949,BBWAA,153,115,N,Player,NA
1,lucasre01,1950,BBWAA,168,126,N,Player,NA
1,lucasre01,1958,BBWAA,266,200,N,Player,NA
NA,lundydi01,1982,Veterans,NA,NA,N,Player,NA
NA,lundydi01,2006,Negro League,NA,NA,N,Player,NA
1,luquedo01,1937,BBWAA,201,151,N,Player,NA
1,luquedo01,1938,BBWAA,262,197,N,Player,NA
1,luquedo01,1939,BBWAA,274,206,N,Player,NA
1,luquedo01,1950,BBWAA,168,126,N,Player,NA
1,luquedo01,1952,BBWAA,234,176,N,Player,NA
1,luquedo01,1953,BBWAA,264,198,N,Player,NA
1,luquedo01,1956,BBWAA,193,145,N,Player,NA
15,luquedo01,1958,BBWAA,266,200,N,Player,NA
